return_id,customer_id,item_category,return_amount,return_date,auto_approved,review_flag
RET-901506,CUST-12405,apparel,45.0,2026-05-08,1,0
RET-900939,CUST-10715,apparel,138.53,2026-04-26,1,0
RET-901429,CUST-11388,apparel,52.98,2026-04-18,1,0
RET-901808,CUST-11579,apparel,45.62,2026-04-03,1,0
RET-901911,CUST-13496,footwear,36.88,2026-05-09,1,0
RET-902678,CUST-11206,footwear,194.88,2026-05-08,1,0
RET-900607,CUST-12451,apparel,27.01,2026-04-29,1,0
RET-902526,CUST-13730,accessories,11.54,2026-04-24,1,0
RET-902539,CUST-13284,accessories,184.15,2026-04-01,1,0
RET-901070,CUST-11439,accessories,15.22,2026-04-30,1,0
RET-902412,CUST-13750,footwear,129.98,2026-04-15,1,0
RET-900296,CUST-11116,accessories,38.36,2026-04-21,1,0
RET-900049,CUST-13246,apparel,66.38,2026-04-16,1,0
RET-901511,CUST-13592,footwear,16.64,2026-04-16,1,0
RET-900224,CUST-10389,footwear,110.93,2026-05-04,1,0
RET-901774,CUST-12047,accessories,35.11,2026-05-10,1,0
RET-901243,CUST-12149,footwear,114.0,2026-04-13,1,0
RET-901921,CUST-12976,apparel,47.53,2026-04-19,1,0
RET-900850,CUST-13905,footwear,15.73,2026-05-06,1,0
RET-901785,CUST-10078,footwear,20.92,2026-04-23,1,0
RET-901225,CUST-10857,accessories,44.78,2026-04-23,1,0
RET-900562,CUST-10071,accessories,52.29,2026-05-04,1,0
RET-900604,CUST-10600,apparel,56.04,2026-05-04,1,0
RET-900442,CUST-11687,accessories,46.98,2026-05-01,1,0
RET-902472,CUST-13341,footwear,20.97,2026-05-04,1,0
RET-901598,CUST-10823,footwear,146.48,2026-04-18,1,0
RET-901024,CUST-10537,apparel,37.54,2026-04-01,1,0
RET-902587,CUST-11281,apparel,53.47,2026-04-12,1,0
RET-900187,CUST-10033,accessories,144.8,2026-04-07,1,0
RET-900406,CUST-11718,footwear,9.25,2026-05-01,1,0
RET-901172,CUST-11050,footwear,75.98,2026-05-03,1,0
RET-902698,CUST-10839,accessories,330.47,2026-05-02,1,0
RET-900461,CUST-11782,accessories,23.43,2026-05-06,1,0
RET-900670,CUST-12050,accessories,74.05,2026-04-06,1,0
RET-901957,CUST-10641,accessories,80.59,2026-05-04,1,0
RET-900714,CUST-11050,apparel,96.18,2026-04-01,1,0
RET-901350,CUST-11552,footwear,65.92,2026-04-21,1,0
RET-900424,CUST-12311,apparel,46.51,2026-04-13,1,0
RET-902091,CUST-10434,footwear,4.78,2026-05-09,1,0
RET-900635,CUST-13817,footwear,21.33,2026-04-19,1,0
RET-900528,CUST-10876,footwear,33.4,2026-04-07,1,0
RET-902266,CUST-13008,accessories,116.8,2026-04-01,1,0
RET-901765,CUST-11665,footwear,19.52,2026-05-04,1,0
RET-902727,CUST-11205,accessories,517.61,2026-04-10,1,0
RET-902690,CUST-13902,footwear,486.88,2026-04-27,1,0
RET-901498,CUST-12601,accessories,15.0,2026-04-28,1,0
RET-900609,CUST-13886,accessories,76.4,2026-05-03,1,0
RET-900485,CUST-12550,accessories,33.91,2026-04-17,1,0
RET-901478,CUST-10622,accessories,225.93,2026-05-03,1,0
RET-901085,CUST-13258,apparel,32.16,2026-05-07,1,0
RET-902129,CUST-11786,apparel,11.68,2026-05-02,1,0
RET-901704,CUST-12092,accessories,39.95,2026-05-11,1,0
RET-900324,CUST-12594,accessories,36.94,2026-04-17,1,0
RET-900019,CUST-13265,footwear,92.11,2026-04-03,1,0
RET-902502,CUST-11556,footwear,123.21,2026-04-28,1,0
RET-900838,CUST-11779,accessories,99.27,2026-05-12,1,0
RET-902021,CUST-10629,apparel,95.26,2026-05-05,1,0
RET-901673,CUST-12451,footwear,61.99,2026-04-06,1,0
RET-901340,CUST-10383,apparel,99.94,2026-04-09,1,0
RET-902082,CUST-10982,apparel,35.4,2026-05-05,1,0
RET-901790,CUST-12038,accessories,88.35,2026-04-10,1,0
RET-901612,CUST-10359,apparel,22.24,2026-05-10,1,0
RET-901522,CUST-11997,accessories,87.38,2026-04-14,1,0
RET-900800,CUST-10115,apparel,17.91,2026-05-01,1,0
RET-901579,CUST-10008,accessories,65.51,2026-04-08,1,0
RET-900096,CUST-10000,apparel,80.85,2026-04-09,1,0
RET-902494,CUST-10711,accessories,142.16,2026-05-06,1,0
RET-900474,CUST-10283,accessories,48.54,2026-04-06,1,0
RET-901788,CUST-12403,apparel,110.77,2026-04-30,1,0
RET-900366,CUST-11204,apparel,80.46,2026-04-01,1,0
RET-901897,CUST-12645,apparel,167.77,2026-04-27,1,0
RET-901721,CUST-10928,footwear,53.03,2026-05-04,1,0
RET-901909,CUST-13808,accessories,81.64,2026-04-30,1,0
RET-902554,CUST-13965,accessories,68.19,2026-04-01,1,0
RET-900760,CUST-13049,accessories,26.45,2026-04-04,1,0
RET-900918,CUST-13577,accessories,39.49,2026-05-12,1,0
RET-901425,CUST-10628,apparel,64.4,2026-04-28,1,0
RET-900392,CUST-12336,footwear,186.75,2026-05-02,1,0
RET-901769,CUST-13937,footwear,3.1,2026-04-28,1,0
RET-900506,CUST-11229,footwear,93.08,2026-04-22,1,0
RET-900434,CUST-11234,apparel,109.74,2026-04-17,1,0
RET-902696,CUST-10839,footwear,337.47,2026-04-15,1,0
RET-902047,CUST-11546,apparel,21.43,2026-05-05,1,0
RET-901831,CUST-13721,footwear,44.9,2026-04-08,1,0
RET-901585,CUST-13760,accessories,52.18,2026-04-23,1,0
RET-900132,CUST-13313,footwear,142.05,2026-05-02,1,0
RET-901588,CUST-10027,footwear,27.13,2026-04-26,1,0
RET-902498,CUST-10766,accessories,101.7,2026-05-11,1,0
RET-900031,CUST-13828,apparel,47.62,2026-05-09,1,0
RET-902169,CUST-12337,apparel,79.19,2026-04-01,1,0
RET-901375,CUST-13874,accessories,43.96,2026-04-17,1,0
RET-901326,CUST-12569,footwear,76.92,2026-05-03,1,0
RET-901112,CUST-11306,apparel,187.7,2026-04-03,1,0
RET-901349,CUST-12849,accessories,74.06,2026-05-03,1,0
RET-900255,CUST-10098,footwear,78.3,2026-04-26,1,0
RET-900892,CUST-10501,footwear,187.88,2026-04-07,1,0
RET-902407,CUST-11663,accessories,59.5,2026-05-09,1,0
RET-900051,CUST-10466,apparel,126.75,2026-04-06,1,0
RET-900875,CUST-13998,footwear,50.06,2026-05-06,1,0
RET-900938,CUST-10967,footwear,67.31,2026-04-11,1,0
RET-901126,CUST-13476,accessories,144.4,2026-04-13,1,0
RET-901219,CUST-12379,footwear,119.95,2026-04-17,1,0
RET-900124,CUST-11267,apparel,84.62,2026-05-02,1,0
RET-902452,CUST-10724,footwear,71.91,2026-05-08,1,0
RET-901071,CUST-11649,accessories,75.23,2026-04-21,1,0
RET-902635,CUST-13546,apparel,178.42,2026-04-01,1,0
RET-902655,CUST-13272,accessories,293.22,2026-05-12,1,0
RET-900433,CUST-13860,accessories,55.48,2026-04-02,1,0
RET-900674,CUST-13443,apparel,77.38,2026-05-07,1,0
RET-902408,CUST-10844,footwear,14.52,2026-04-11,1,0
RET-901099,CUST-12416,apparel,28.65,2026-04-02,1,0
RET-902514,CUST-10591,accessories,32.68,2026-04-15,1,0
RET-902347,CUST-11394,footwear,65.63,2026-04-04,1,0
RET-901608,CUST-12604,footwear,86.71,2026-04-19,1,0
RET-902541,CUST-11893,footwear,35.27,2026-05-10,1,0
RET-902575,CUST-10297,apparel,15.06,2026-04-27,1,0
