date,store_id,region,sku_id,sku_category,units_demand,units_sold,units_on_hand_eod,stockout_flag,replenishment_lead_time_days,demand_variance_tier
2025-10-21,S10,South,SKU-1004,Footwear-Casual,12,12,4,0,5,medium
2025-10-22,S10,South,SKU-1004,Footwear-Casual,15,4,0,1,5,medium
2025-10-23,S10,South,SKU-1004,Footwear-Casual,7,7,125,0,5,medium
2025-10-24,S10,South,SKU-1004,Footwear-Casual,13,13,112,0,5,medium
2025-10-25,S10,South,SKU-1004,Footwear-Casual,15,15,97,0,5,medium
2025-10-26,S10,South,SKU-1004,Footwear-Casual,17,17,80,0,5,medium
2025-10-27,S10,South,SKU-1004,Footwear-Casual,9,9,71,0,5,medium
2025-10-28,S10,South,SKU-1004,Footwear-Casual,16,16,55,0,5,medium
2025-10-29,S10,South,SKU-1004,Footwear-Casual,11,11,44,0,5,medium
2025-10-30,S10,South,SKU-1004,Footwear-Casual,18,18,26,0,5,medium
2025-10-31,S10,South,SKU-1004,Footwear-Casual,8,8,18,0,5,medium
2025-11-01,S10,South,SKU-1004,Footwear-Casual,19,18,0,1,5,medium
2025-11-02,S10,South,SKU-1004,Footwear-Casual,15,0,0,1,5,medium
2025-11-03,S10,South,SKU-1004,Footwear-Casual,10,0,0,1,5,medium
2025-11-04,S10,South,SKU-1004,Footwear-Casual,13,13,119,0,5,medium
2025-11-05,S10,South,SKU-1004,Footwear-Casual,10,10,109,0,5,medium
2025-11-06,S10,South,SKU-1004,Footwear-Casual,1,1,108,0,5,medium
2025-11-07,S10,South,SKU-1004,Footwear-Casual,0,0,108,0,5,medium
2025-11-08,S10,South,SKU-1004,Footwear-Casual,22,22,86,0,5,medium
2025-11-09,S10,South,SKU-1004,Footwear-Casual,22,22,64,0,5,medium
2025-11-10,S10,South,SKU-1004,Footwear-Casual,18,18,46,0,5,medium
2025-11-11,S10,South,SKU-1004,Footwear-Casual,11,11,35,0,5,medium
2025-11-12,S10,South,SKU-1004,Footwear-Casual,6,6,29,0,5,medium
2025-11-13,S10,South,SKU-1004,Footwear-Casual,9,9,20,0,5,medium
2025-11-14,S10,South,SKU-1004,Footwear-Casual,11,11,9,0,5,medium
2025-11-15,S10,South,SKU-1004,Footwear-Casual,10,9,0,1,5,medium
2025-11-16,S10,South,SKU-1004,Footwear-Casual,24,24,108,0,5,medium
2025-11-17,S10,South,SKU-1004,Footwear-Casual,20,20,88,0,5,medium
2025-11-18,S10,South,SKU-1004,Footwear-Casual,13,13,75,0,5,medium
2025-11-19,S10,South,SKU-1004,Footwear-Casual,11,11,64,0,5,medium
2025-11-20,S10,South,SKU-1004,Footwear-Casual,6,6,58,0,5,medium
2025-11-21,S10,South,SKU-1004,Footwear-Casual,17,17,41,0,5,medium
2025-11-22,S10,South,SKU-1004,Footwear-Casual,16,16,25,0,5,medium
2025-11-23,S10,South,SKU-1004,Footwear-Casual,14,14,11,0,5,medium
2025-11-24,S10,South,SKU-1004,Footwear-Casual,13,11,0,1,5,medium
2025-11-25,S10,South,SKU-1004,Footwear-Casual,9,0,0,1,5,medium
2025-11-26,S10,South,SKU-1004,Footwear-Casual,12,12,120,0,5,medium
2025-11-27,S10,South,SKU-1004,Footwear-Casual,5,5,115,0,5,medium
2025-11-28,S10,South,SKU-1004,Footwear-Casual,15,15,100,0,5,medium
2025-11-29,S10,South,SKU-1004,Footwear-Casual,15,15,85,0,5,medium
2025-11-30,S10,South,SKU-1004,Footwear-Casual,22,22,63,0,5,medium
2025-12-01,S10,South,SKU-1004,Footwear-Casual,13,13,50,0,5,medium
2025-12-02,S10,South,SKU-1004,Footwear-Casual,14,14,36,0,5,medium
2025-12-03,S10,South,SKU-1004,Footwear-Casual,8,8,28,0,5,medium
2025-12-04,S10,South,SKU-1004,Footwear-Casual,18,18,10,0,5,medium
2025-12-05,S10,South,SKU-1004,Footwear-Casual,10,10,0,0,5,medium
2025-12-06,S10,South,SKU-1004,Footwear-Casual,17,0,0,1,5,medium
2025-12-07,S10,South,SKU-1004,Footwear-Casual,20,20,112,0,5,medium
2025-12-08,S10,South,SKU-1004,Footwear-Casual,15,15,97,0,5,medium
2025-12-09,S10,South,SKU-1004,Footwear-Casual,6,6,91,0,5,medium
2025-12-10,S10,South,SKU-1004,Footwear-Casual,13,13,78,0,5,medium
2025-12-11,S10,South,SKU-1004,Footwear-Casual,18,18,60,0,5,medium
2025-12-12,S10,South,SKU-1004,Footwear-Casual,12,12,48,0,5,medium
2025-12-13,S10,South,SKU-1004,Footwear-Casual,18,18,30,0,5,medium
2025-12-14,S10,South,SKU-1004,Footwear-Casual,21,21,9,0,5,medium
2025-12-15,S10,South,SKU-1004,Footwear-Casual,14,9,0,1,5,medium
2025-12-16,S10,South,SKU-1004,Footwear-Casual,9,0,0,1,5,medium
2025-12-17,S10,South,SKU-1004,Footwear-Casual,14,0,0,1,5,medium
2025-12-18,S10,South,SKU-1004,Footwear-Casual,19,19,113,0,5,medium
2025-12-19,S10,South,SKU-1004,Footwear-Casual,9,9,104,0,5,medium
2025-12-20,S10,South,SKU-1004,Footwear-Casual,17,17,87,0,5,medium
2025-12-21,S10,South,SKU-1004,Footwear-Casual,10,10,77,0,5,medium
2025-12-22,S10,South,SKU-1004,Footwear-Casual,19,19,58,0,5,medium
2025-12-23,S10,South,SKU-1004,Footwear-Casual,14,14,44,0,5,medium
2025-12-24,S10,South,SKU-1004,Footwear-Casual,10,10,34,0,5,medium
2025-12-25,S10,South,SKU-1004,Footwear-Casual,15,15,19,0,5,medium
2025-12-26,S10,South,SKU-1004,Footwear-Casual,8,8,11,0,5,medium
2025-12-27,S10,South,SKU-1004,Footwear-Casual,13,11,0,1,5,medium
2025-12-28,S10,South,SKU-1004,Footwear-Casual,10,0,0,1,5,medium
2025-12-29,S10,South,SKU-1004,Footwear-Casual,9,9,123,0,5,medium
2025-10-01,S10,South,SKU-2001,Apparel-Outerwear,22,22,128,0,5,medium
2025-10-02,S10,South,SKU-2001,Apparel-Outerwear,11,11,117,0,5,medium
2025-10-03,S10,South,SKU-2001,Apparel-Outerwear,17,17,100,0,5,medium
2025-10-04,S10,South,SKU-2001,Apparel-Outerwear,15,15,85,0,5,medium
2025-10-05,S10,South,SKU-2001,Apparel-Outerwear,27,27,58,0,5,medium
2025-10-06,S10,South,SKU-2001,Apparel-Outerwear,10,10,48,0,5,medium
2025-10-07,S10,South,SKU-2001,Apparel-Outerwear,15,15,33,0,5,medium
2025-10-08,S10,South,SKU-2001,Apparel-Outerwear,15,15,18,0,5,medium
2025-10-09,S10,South,SKU-2001,Apparel-Outerwear,27,18,0,1,5,medium
2025-10-10,S10,South,SKU-2001,Apparel-Outerwear,18,18,162,0,5,medium
2025-10-11,S10,South,SKU-2001,Apparel-Outerwear,17,17,145,0,5,medium
2025-10-12,S10,South,SKU-2001,Apparel-Outerwear,26,26,119,0,5,medium
2025-10-13,S10,South,SKU-2001,Apparel-Outerwear,26,26,93,0,5,medium
2025-10-14,S10,South,SKU-2001,Apparel-Outerwear,6,6,87,0,5,medium
2025-10-15,S10,South,SKU-2001,Apparel-Outerwear,11,11,76,0,5,medium
2025-10-16,S10,South,SKU-2001,Apparel-Outerwear,14,14,62,0,5,medium
2025-10-17,S10,South,SKU-2001,Apparel-Outerwear,13,13,49,0,5,medium
2025-10-18,S10,South,SKU-2001,Apparel-Outerwear,19,19,30,0,5,medium
2025-10-19,S10,South,SKU-2001,Apparel-Outerwear,11,11,19,0,5,medium
2025-10-20,S10,South,SKU-2001,Apparel-Outerwear,22,19,0,1,5,medium
2025-10-21,S10,South,SKU-2001,Apparel-Outerwear,8,0,0,1,5,medium
2025-10-22,S10,South,SKU-2001,Apparel-Outerwear,14,14,166,0,5,medium
2025-10-23,S10,South,SKU-2001,Apparel-Outerwear,20,20,146,0,5,medium
2025-10-24,S10,South,SKU-2001,Apparel-Outerwear,15,15,131,0,5,medium
2025-10-25,S10,South,SKU-2001,Apparel-Outerwear,14,14,117,0,5,medium
2025-10-26,S10,South,SKU-2001,Apparel-Outerwear,11,11,106,0,5,medium
2025-10-27,S10,South,SKU-2001,Apparel-Outerwear,14,14,92,0,5,medium
2025-10-28,S10,South,SKU-2001,Apparel-Outerwear,11,11,81,0,5,medium
2025-10-29,S10,South,SKU-2001,Apparel-Outerwear,16,16,65,0,5,medium
2025-10-30,S10,South,SKU-2001,Apparel-Outerwear,8,8,57,0,5,medium
2025-10-31,S10,South,SKU-2001,Apparel-Outerwear,19,19,38,0,5,medium
2025-11-01,S10,South,SKU-2001,Apparel-Outerwear,22,22,16,0,5,medium
2025-11-02,S10,South,SKU-2001,Apparel-Outerwear,22,16,0,1,5,medium
2025-11-03,S10,South,SKU-2001,Apparel-Outerwear,23,0,0,1,5,medium
2025-11-04,S10,South,SKU-2001,Apparel-Outerwear,13,13,167,0,5,medium
2025-11-05,S10,South,SKU-2001,Apparel-Outerwear,11,11,156,0,5,medium
2025-11-06,S10,South,SKU-2001,Apparel-Outerwear,12,12,144,0,5,medium
2025-11-07,S10,South,SKU-2001,Apparel-Outerwear,14,14,130,0,5,medium
2025-11-08,S10,South,SKU-2001,Apparel-Outerwear,20,20,110,0,5,medium
2025-11-09,S10,South,SKU-2001,Apparel-Outerwear,15,15,95,0,5,medium
2025-11-10,S10,South,SKU-2001,Apparel-Outerwear,4,4,91,0,5,medium
2025-11-11,S10,South,SKU-2001,Apparel-Outerwear,12,12,79,0,5,medium
2025-11-12,S10,South,SKU-2001,Apparel-Outerwear,17,17,62,0,5,medium
2025-11-13,S10,South,SKU-2001,Apparel-Outerwear,16,16,46,0,5,medium
2025-11-14,S10,South,SKU-2001,Apparel-Outerwear,21,21,25,0,5,medium
2025-11-15,S10,South,SKU-2001,Apparel-Outerwear,35,25,0,1,5,medium
2025-11-16,S10,South,SKU-2001,Apparel-Outerwear,27,0,0,1,5,medium
2025-11-17,S10,South,SKU-2001,Apparel-Outerwear,22,0,0,1,5,medium
2025-11-18,S10,South,SKU-2001,Apparel-Outerwear,19,19,161,0,5,medium
2025-11-19,S10,South,SKU-2001,Apparel-Outerwear,24,24,137,0,5,medium
2025-11-20,S10,South,SKU-2001,Apparel-Outerwear,25,25,112,0,5,medium
2025-11-21,S10,South,SKU-2001,Apparel-Outerwear,20,20,92,0,5,medium
2025-11-22,S10,South,SKU-2001,Apparel-Outerwear,26,26,66,0,5,medium
2025-11-23,S10,South,SKU-2001,Apparel-Outerwear,19,19,47,0,5,medium
2025-11-24,S10,South,SKU-2001,Apparel-Outerwear,15,15,32,0,5,medium
2025-11-25,S10,South,SKU-2001,Apparel-Outerwear,13,13,19,0,5,medium
2025-11-26,S10,South,SKU-2001,Apparel-Outerwear,18,18,1,0,5,medium
2025-11-27,S10,South,SKU-2001,Apparel-Outerwear,11,1,0,1,5,medium
2025-11-28,S10,South,SKU-2001,Apparel-Outerwear,14,14,166,0,5,medium
2025-11-29,S10,South,SKU-2001,Apparel-Outerwear,4,4,162,0,5,medium
2025-11-30,S10,South,SKU-2001,Apparel-Outerwear,34,34,128,0,5,medium
2025-12-01,S10,South,SKU-2001,Apparel-Outerwear,18,18,110,0,5,medium
2025-12-02,S10,South,SKU-2001,Apparel-Outerwear,23,23,87,0,5,medium
2025-12-03,S10,South,SKU-2001,Apparel-Outerwear,29,29,58,0,5,medium
2025-12-04,S10,South,SKU-2001,Apparel-Outerwear,22,22,36,0,5,medium
2025-12-05,S10,South,SKU-2001,Apparel-Outerwear,29,29,7,0,5,medium
2025-12-06,S10,South,SKU-2001,Apparel-Outerwear,15,7,0,1,5,medium
2025-12-07,S10,South,SKU-2001,Apparel-Outerwear,50,0,0,1,5,medium
2025-12-08,S10,South,SKU-2001,Apparel-Outerwear,27,27,153,0,5,medium
2025-12-09,S10,South,SKU-2001,Apparel-Outerwear,21,21,132,0,5,medium
2025-12-10,S10,South,SKU-2001,Apparel-Outerwear,29,29,103,0,5,medium
2025-12-11,S10,South,SKU-2001,Apparel-Outerwear,12,12,91,0,5,medium
2025-12-12,S10,South,SKU-2001,Apparel-Outerwear,18,18,73,0,5,medium
2025-12-13,S10,South,SKU-2001,Apparel-Outerwear,41,41,32,0,5,medium
2025-12-14,S10,South,SKU-2001,Apparel-Outerwear,9,9,23,0,5,medium
2025-12-15,S10,South,SKU-2001,Apparel-Outerwear,23,23,0,0,5,medium
2025-12-16,S10,South,SKU-2001,Apparel-Outerwear,23,0,0,1,5,medium
2025-12-17,S10,South,SKU-2001,Apparel-Outerwear,33,0,0,1,5,medium
2025-12-18,S10,South,SKU-2001,Apparel-Outerwear,9,9,171,0,5,medium
2025-12-19,S10,South,SKU-2001,Apparel-Outerwear,30,30,141,0,5,medium
2025-12-20,S10,South,SKU-2001,Apparel-Outerwear,22,22,119,0,5,medium
2025-12-21,S10,South,SKU-2001,Apparel-Outerwear,23,23,96,0,5,medium
2025-12-22,S10,South,SKU-2001,Apparel-Outerwear,11,11,85,0,5,medium
2025-12-23,S10,South,SKU-2001,Apparel-Outerwear,12,12,73,0,5,medium
2025-12-24,S10,South,SKU-2001,Apparel-Outerwear,22,22,51,0,5,medium
2025-12-25,S10,South,SKU-2001,Apparel-Outerwear,12,12,39,0,5,medium
2025-12-26,S10,South,SKU-2001,Apparel-Outerwear,25,25,14,0,5,medium
2025-12-27,S10,South,SKU-2001,Apparel-Outerwear,21,14,0,1,5,medium
2025-12-28,S10,South,SKU-2001,Apparel-Outerwear,16,0,0,1,5,medium
2025-12-29,S10,South,SKU-2001,Apparel-Outerwear,16,16,164,0,5,medium
2025-10-01,S10,South,SKU-2002,Apparel-Outerwear,11,11,109,0,5,medium
2025-10-02,S10,South,SKU-2002,Apparel-Outerwear,12,12,97,0,5,medium
2025-10-03,S10,South,SKU-2002,Apparel-Outerwear,15,15,82,0,5,medium
2025-10-04,S10,South,SKU-2002,Apparel-Outerwear,23,23,59,0,5,medium
2025-10-05,S10,South,SKU-2002,Apparel-Outerwear,15,15,44,0,5,medium
2025-10-06,S10,South,SKU-2002,Apparel-Outerwear,8,8,36,0,5,medium
2025-10-07,S10,South,SKU-2002,Apparel-Outerwear,12,12,24,0,5,medium
2025-10-08,S10,South,SKU-2002,Apparel-Outerwear,14,14,10,0,5,medium
2025-10-09,S10,South,SKU-2002,Apparel-Outerwear,6,6,4,0,5,medium
2025-10-10,S10,South,SKU-2002,Apparel-Outerwear,8,8,140,0,5,medium
2025-10-11,S10,South,SKU-2002,Apparel-Outerwear,13,13,127,0,5,medium
2025-10-12,S10,South,SKU-2002,Apparel-Outerwear,16,16,111,0,5,medium
2025-10-13,S10,South,SKU-2002,Apparel-Outerwear,9,9,102,0,5,medium
2025-10-14,S10,South,SKU-2002,Apparel-Outerwear,15,15,87,0,5,medium
2025-10-15,S10,South,SKU-2002,Apparel-Outerwear,5,5,82,0,5,medium
2025-10-16,S10,South,SKU-2002,Apparel-Outerwear,5,5,77,0,5,medium
2025-10-17,S10,South,SKU-2002,Apparel-Outerwear,11,11,66,0,5,medium
2025-10-18,S10,South,SKU-2002,Apparel-Outerwear,16,16,50,0,5,medium
2025-10-19,S10,South,SKU-2002,Apparel-Outerwear,8,8,42,0,5,medium
2025-10-20,S10,South,SKU-2002,Apparel-Outerwear,9,9,33,0,5,medium
2025-10-21,S10,South,SKU-2002,Apparel-Outerwear,10,10,23,0,5,medium
2025-10-22,S10,South,SKU-2002,Apparel-Outerwear,10,10,13,0,5,medium
2025-10-23,S10,South,SKU-2002,Apparel-Outerwear,13,13,0,0,5,medium
2025-10-24,S10,South,SKU-2002,Apparel-Outerwear,9,9,135,0,5,medium
2025-10-25,S10,South,SKU-2002,Apparel-Outerwear,25,25,110,0,5,medium
2025-10-26,S10,South,SKU-2002,Apparel-Outerwear,20,20,90,0,5,medium
2025-10-27,S10,South,SKU-2002,Apparel-Outerwear,9,9,81,0,5,medium
2025-10-28,S10,South,SKU-2002,Apparel-Outerwear,12,12,69,0,5,medium
2025-10-29,S10,South,SKU-2002,Apparel-Outerwear,13,13,56,0,5,medium
2025-10-30,S10,South,SKU-2002,Apparel-Outerwear,17,17,39,0,5,medium
2025-10-31,S10,South,SKU-2002,Apparel-Outerwear,9,9,30,0,5,medium
2025-11-01,S10,South,SKU-2002,Apparel-Outerwear,21,21,9,0,5,medium
2025-11-02,S10,South,SKU-2002,Apparel-Outerwear,17,9,0,1,5,medium
2025-11-03,S10,South,SKU-2002,Apparel-Outerwear,18,0,0,1,5,medium
2025-11-04,S10,South,SKU-2002,Apparel-Outerwear,17,17,127,0,5,medium
2025-11-05,S10,South,SKU-2002,Apparel-Outerwear,13,13,114,0,5,medium
2025-11-06,S10,South,SKU-2002,Apparel-Outerwear,11,11,103,0,5,medium
2025-11-07,S10,South,SKU-2002,Apparel-Outerwear,14,14,89,0,5,medium
2025-11-08,S10,South,SKU-2002,Apparel-Outerwear,16,16,73,0,5,medium
2025-11-09,S10,South,SKU-2002,Apparel-Outerwear,27,27,46,0,5,medium
2025-11-10,S10,South,SKU-2002,Apparel-Outerwear,12,12,34,0,5,medium
2025-11-11,S10,South,SKU-2002,Apparel-Outerwear,10,10,24,0,5,medium
2025-11-12,S10,South,SKU-2002,Apparel-Outerwear,10,10,14,0,5,medium
2025-11-13,S10,South,SKU-2002,Apparel-Outerwear,7,7,7,0,5,medium
2025-11-14,S10,South,SKU-2002,Apparel-Outerwear,14,14,137,0,5,medium
2025-11-15,S10,South,SKU-2002,Apparel-Outerwear,12,12,125,0,5,medium
2025-11-16,S10,South,SKU-2002,Apparel-Outerwear,23,23,102,0,5,medium
2025-11-17,S10,South,SKU-2002,Apparel-Outerwear,7,7,95,0,5,medium
2025-11-18,S10,South,SKU-2002,Apparel-Outerwear,13,13,82,0,5,medium
2025-11-19,S10,South,SKU-2002,Apparel-Outerwear,17,17,65,0,5,medium
2025-11-20,S10,South,SKU-2002,Apparel-Outerwear,3,3,62,0,5,medium
2025-11-21,S10,South,SKU-2002,Apparel-Outerwear,20,20,42,0,5,medium
2025-11-22,S10,South,SKU-2002,Apparel-Outerwear,14,14,28,0,5,medium
2025-11-23,S10,South,SKU-2002,Apparel-Outerwear,18,18,10,0,5,medium
2025-11-24,S10,South,SKU-2002,Apparel-Outerwear,14,10,0,1,5,medium
2025-11-25,S10,South,SKU-2002,Apparel-Outerwear,15,0,0,1,5,medium
2025-11-26,S10,South,SKU-2002,Apparel-Outerwear,13,13,131,0,5,medium
2025-11-27,S10,South,SKU-2002,Apparel-Outerwear,16,16,115,0,5,medium
2025-11-28,S10,South,SKU-2002,Apparel-Outerwear,14,14,101,0,5,medium
2025-11-29,S10,South,SKU-2002,Apparel-Outerwear,27,27,74,0,5,medium
2025-11-30,S10,South,SKU-2002,Apparel-Outerwear,20,20,54,0,5,medium
2025-12-01,S10,South,SKU-2002,Apparel-Outerwear,26,26,28,0,5,medium
2025-12-02,S10,South,SKU-2002,Apparel-Outerwear,21,21,7,0,5,medium
2025-12-03,S10,South,SKU-2002,Apparel-Outerwear,6,6,1,0,5,medium
2025-12-04,S10,South,SKU-2002,Apparel-Outerwear,30,1,0,1,5,medium
2025-12-05,S10,South,SKU-2002,Apparel-Outerwear,12,0,0,1,5,medium
2025-12-06,S10,South,SKU-2002,Apparel-Outerwear,33,33,111,0,5,medium
2025-12-07,S10,South,SKU-2002,Apparel-Outerwear,22,22,89,0,5,medium
2025-12-08,S10,South,SKU-2002,Apparel-Outerwear,21,21,68,0,5,medium
2025-12-09,S10,South,SKU-2002,Apparel-Outerwear,12,12,56,0,5,medium
2025-12-10,S10,South,SKU-2002,Apparel-Outerwear,19,19,37,0,5,medium
2025-12-11,S10,South,SKU-2002,Apparel-Outerwear,14,14,23,0,5,medium
2025-12-12,S10,South,SKU-2002,Apparel-Outerwear,24,23,0,1,5,medium
2025-12-13,S10,South,SKU-2002,Apparel-Outerwear,25,0,0,1,5,medium
2025-12-14,S10,South,SKU-2002,Apparel-Outerwear,29,0,0,1,5,medium
2025-12-15,S10,South,SKU-2002,Apparel-Outerwear,4,4,140,0,5,medium
2025-12-16,S10,South,SKU-2002,Apparel-Outerwear,15,15,125,0,5,medium
2025-12-17,S10,South,SKU-2002,Apparel-Outerwear,18,18,107,0,5,medium
2025-12-18,S10,South,SKU-2002,Apparel-Outerwear,17,17,90,0,5,medium
2025-12-19,S10,South,SKU-2002,Apparel-Outerwear,21,21,69,0,5,medium
2025-12-20,S10,South,SKU-2002,Apparel-Outerwear,19,19,50,0,5,medium
2025-12-21,S10,South,SKU-2002,Apparel-Outerwear,22,22,28,0,5,medium
2025-12-22,S10,South,SKU-2002,Apparel-Outerwear,22,22,6,0,5,medium
2025-12-23,S10,South,SKU-2002,Apparel-Outerwear,3,3,3,0,5,medium
2025-12-24,S10,South,SKU-2002,Apparel-Outerwear,19,3,0,1,5,medium
2025-12-25,S10,South,SKU-2002,Apparel-Outerwear,14,0,0,1,5,medium
2025-12-26,S10,South,SKU-2002,Apparel-Outerwear,11,11,133,0,5,medium
2025-12-27,S10,South,SKU-2002,Apparel-Outerwear,24,24,109,0,5,medium
2025-12-28,S10,South,SKU-2002,Apparel-Outerwear,31,31,78,0,5,medium
2025-12-29,S10,South,SKU-2002,Apparel-Outerwear,21,21,57,0,5,medium
2025-10-01,S10,South,SKU-2003,Apparel-Basics,12,12,118,0,5,medium
2025-10-02,S10,South,SKU-2003,Apparel-Basics,17,17,101,0,5,medium
2025-10-03,S10,South,SKU-2003,Apparel-Basics,17,17,84,0,5,medium
2025-10-04,S10,South,SKU-2003,Apparel-Basics,18,18,66,0,5,medium
2025-10-05,S10,South,SKU-2003,Apparel-Basics,14,14,52,0,5,medium
2025-10-06,S10,South,SKU-2003,Apparel-Basics,10,10,42,0,5,medium
2025-10-07,S10,South,SKU-2003,Apparel-Basics,17,17,25,0,5,medium
2025-10-08,S10,South,SKU-2003,Apparel-Basics,13,13,12,0,5,medium
2025-10-09,S10,South,SKU-2003,Apparel-Basics,8,8,4,0,5,medium
2025-10-10,S10,South,SKU-2003,Apparel-Basics,5,4,0,1,5,medium
2025-10-11,S10,South,SKU-2003,Apparel-Basics,23,23,133,0,5,medium
2025-10-12,S10,South,SKU-2003,Apparel-Basics,15,15,118,0,5,medium
2025-10-13,S10,South,SKU-2003,Apparel-Basics,15,15,103,0,5,medium
2025-10-14,S10,South,SKU-2003,Apparel-Basics,19,19,84,0,5,medium
2025-10-15,S10,South,SKU-2003,Apparel-Basics,7,7,77,0,5,medium
2025-10-16,S10,South,SKU-2003,Apparel-Basics,13,13,64,0,5,medium
2025-10-17,S10,South,SKU-2003,Apparel-Basics,12,12,52,0,5,medium
2025-10-18,S10,South,SKU-2003,Apparel-Basics,21,21,31,0,5,medium
2025-10-19,S10,South,SKU-2003,Apparel-Basics,26,26,5,0,5,medium
2025-10-20,S10,South,SKU-2003,Apparel-Basics,7,5,0,1,5,medium
2025-10-21,S10,South,SKU-2003,Apparel-Basics,16,0,0,1,5,medium
2025-10-22,S10,South,SKU-2003,Apparel-Basics,18,0,0,1,5,medium
2025-10-23,S10,South,SKU-2003,Apparel-Basics,12,12,144,0,5,medium
2025-10-24,S10,South,SKU-2003,Apparel-Basics,12,12,132,0,5,medium
2025-10-25,S10,South,SKU-2003,Apparel-Basics,21,21,111,0,5,medium
2025-10-26,S10,South,SKU-2003,Apparel-Basics,20,20,91,0,5,medium
2025-10-27,S10,South,SKU-2003,Apparel-Basics,16,16,75,0,5,medium
2025-10-28,S10,South,SKU-2003,Apparel-Basics,16,16,59,0,5,medium
2025-10-29,S10,South,SKU-2003,Apparel-Basics,9,9,50,0,5,medium
2025-10-30,S10,South,SKU-2003,Apparel-Basics,18,18,32,0,5,medium
2025-10-31,S10,South,SKU-2003,Apparel-Basics,18,18,14,0,5,medium
2025-11-01,S10,South,SKU-2003,Apparel-Basics,19,14,0,1,5,medium
2025-11-02,S10,South,SKU-2003,Apparel-Basics,9,0,0,1,5,medium
2025-11-03,S10,South,SKU-2003,Apparel-Basics,12,12,144,0,5,medium
2025-11-04,S10,South,SKU-2003,Apparel-Basics,14,14,130,0,5,medium
2025-11-05,S10,South,SKU-2003,Apparel-Basics,8,8,122,0,5,medium
2025-11-06,S10,South,SKU-2003,Apparel-Basics,11,11,111,0,5,medium
2025-11-07,S10,South,SKU-2003,Apparel-Basics,7,7,104,0,5,medium
2025-11-08,S10,South,SKU-2003,Apparel-Basics,22,22,82,0,5,medium
2025-11-09,S10,South,SKU-2003,Apparel-Basics,19,19,63,0,5,medium
2025-11-10,S10,South,SKU-2003,Apparel-Basics,6,6,57,0,5,medium
2025-11-11,S10,South,SKU-2003,Apparel-Basics,15,15,42,0,5,medium
2025-11-12,S10,South,SKU-2003,Apparel-Basics,13,13,29,0,5,medium
2025-11-13,S10,South,SKU-2003,Apparel-Basics,15,15,14,0,5,medium
2025-11-14,S10,South,SKU-2003,Apparel-Basics,11,11,3,0,5,medium
2025-11-15,S10,South,SKU-2003,Apparel-Basics,13,3,0,1,5,medium
2025-11-16,S10,South,SKU-2003,Apparel-Basics,13,13,143,0,5,medium
2025-11-17,S10,South,SKU-2003,Apparel-Basics,11,11,132,0,5,medium
2025-11-18,S10,South,SKU-2003,Apparel-Basics,13,13,119,0,5,medium
2025-11-19,S10,South,SKU-2003,Apparel-Basics,14,14,105,0,5,medium
2025-11-20,S10,South,SKU-2003,Apparel-Basics,12,12,93,0,5,medium
2025-11-21,S10,South,SKU-2003,Apparel-Basics,11,11,82,0,5,medium
2025-11-22,S10,South,SKU-2003,Apparel-Basics,16,16,66,0,5,medium
2025-11-23,S10,South,SKU-2003,Apparel-Basics,34,34,32,0,5,medium
2025-11-24,S10,South,SKU-2003,Apparel-Basics,9,9,23,0,5,medium
2025-11-25,S10,South,SKU-2003,Apparel-Basics,10,10,13,0,5,medium
2025-11-26,S10,South,SKU-2003,Apparel-Basics,28,13,0,1,5,medium
2025-11-27,S10,South,SKU-2003,Apparel-Basics,15,0,0,1,5,medium
2025-11-28,S10,South,SKU-2003,Apparel-Basics,7,7,149,0,5,medium
2025-11-29,S10,South,SKU-2003,Apparel-Basics,24,24,125,0,5,medium
2025-11-30,S10,South,SKU-2003,Apparel-Basics,12,12,113,0,5,medium
2025-12-01,S10,South,SKU-2003,Apparel-Basics,22,22,91,0,5,medium
2025-12-02,S10,South,SKU-2003,Apparel-Basics,16,16,75,0,5,medium
2025-12-03,S10,South,SKU-2003,Apparel-Basics,14,14,61,0,5,medium
2025-12-04,S10,South,SKU-2003,Apparel-Basics,26,26,35,0,5,medium
2025-12-05,S10,South,SKU-2003,Apparel-Basics,20,20,15,0,5,medium
2025-12-06,S10,South,SKU-2003,Apparel-Basics,32,15,0,1,5,medium
2025-12-07,S10,South,SKU-2003,Apparel-Basics,27,0,0,1,5,medium
2025-12-08,S10,South,SKU-2003,Apparel-Basics,14,0,0,1,5,medium
2025-12-09,S10,South,SKU-2003,Apparel-Basics,21,21,135,0,5,medium
2025-12-10,S10,South,SKU-2003,Apparel-Basics,24,24,111,0,5,medium
2025-12-11,S10,South,SKU-2003,Apparel-Basics,18,18,93,0,5,medium
2025-12-12,S10,South,SKU-2003,Apparel-Basics,28,28,65,0,5,medium
2025-12-13,S10,South,SKU-2003,Apparel-Basics,31,31,34,0,5,medium
2025-12-14,S10,South,SKU-2003,Apparel-Basics,25,25,9,0,5,medium
2025-12-15,S10,South,SKU-2003,Apparel-Basics,18,9,0,1,5,medium
2025-12-16,S10,South,SKU-2003,Apparel-Basics,18,0,0,1,5,medium
2025-12-17,S10,South,SKU-2003,Apparel-Basics,9,0,0,1,5,medium
2025-12-18,S10,South,SKU-2003,Apparel-Basics,16,16,140,0,5,medium
2025-12-19,S10,South,SKU-2003,Apparel-Basics,18,18,122,0,5,medium
2025-12-20,S10,South,SKU-2003,Apparel-Basics,20,20,102,0,5,medium
